id,cluster
P447551_rev_014494,42
P511541_rev_014076,14
P511541_rev_014064,14
P447551_rev_014472,42
P511541_rev_014079,14
P447551_rev_014372,42
P447551_rev_014485,42
P511541_rev_014039,14
P447551_rev_014359,41
P447551_rev_014461,42
P511541_rev_014188,14
P511541_rev_014114,14
P447551_rev_014337,-1
P447551_rev_014417,-1
P511541_rev_014112,14
P447551_rev_014458,41
P511541_rev_014009,14
P511541_rev_014087,14
P511541_rev_014191,14
P447551_rev_014278,42
P447551_rev_014442,42
P447551_rev_014408,41
P447551_rev_014460,42
P511541_rev_014224,14
P447551_rev_014454,39
P511541_rev_014049,14
P506251_rev_014270,19
P447551_rev_014430,-1
P511541_rev_014132,14
P447551_rev_014387,42
P506251_rev_014262,19
P511541_rev_014154,14
P511541_rev_014083,14
P447551_rev_014284,42
P447551_rev_014427,42
P511541_rev_014232,14
P511541_rev_014123,14
P511541_rev_014090,14
P511541_rev_014205,14
P447551_rev_014491,42
P511541_rev_014030,14
P447551_rev_014369,42
P511541_rev_014011,14
P447551_rev_014443,42
P511541_rev_014068,14
P511541_rev_014085,14
P511541_rev_014046,24
P511541_rev_014194,14
P447551_rev_014335,-1
P511541_rev_014116,14
P447551_rev_014371,42
P447551_rev_014275,42
P447551_rev_014480,40
P511541_rev_014206,14
P447551_rev_014361,42
P447551_rev_014306,42
P511541_rev_014233,14
P511541_rev_014047,14
P447551_rev_014413,42
P511541_rev_014128,14
P447551_rev_014468,-1
P511541_rev_014060,14
P447551_rev_014403,42
P447551_rev_014401,42
P511541_rev_014235,14
P447551_rev_014399,42
P447551_rev_014350,42
P447551_rev_014325,42
P511541_rev_014044,14
P506251_rev_014252,19
P447551_rev_014301,42
P511541_rev_014176,14
P447551_rev_014348,42
P447551_rev_014286,42
P511541_rev_014237,14
P447551_rev_014339,41
P447551_rev_014479,42
P447551_rev_014449,42
P447551_rev_014463,-1
P506251_rev_014258,19
P511541_rev_014126,14
P447551_rev_014395,-1
P511541_rev_014184,14
P447551_rev_014405,42
P511541_rev_014189,14
P447551_rev_014436,-1
P511541_rev_014182,14
P447551_rev_014407,-1
P447551_rev_014438,-1
P447551_rev_014495,-1
P447551_rev_014392,-1
P511541_rev_014073,14
P447551_rev_014418,42
P447551_rev_014429,-1
P511541_rev_014238,14
P447551_rev_014440,-1
P447551_rev_014497,42
P447551_rev_014477,41
P447551_rev_014453,-1
P511541_rev_014220,14
P447551_rev_014432,42
P447551_rev_014382,42
P511541_rev_014021,14
P447551_rev_014378,42
P447551_rev_014351,42
P447551_rev_014326,42
P447551_rev_014428,42
P511541_rev_014104,14
P447551_rev_014293,-1
P511541_rev_014048,14
P511541_rev_014172,14
P511541_rev_014200,14
P511541_rev_014041,14
P447551_rev_014303,42
P511541_rev_014169,14
P511541_rev_014179,14
P447551_rev_014305,42
P511541_rev_014214,14
P511541_rev_014093,14
P511541_rev_014193,14
P447551_rev_014486,42
P511541_rev_014221,14
P447551_rev_014398,41
P511541_rev_014145,14
P511541_rev_014140,14
P511541_rev_014105,14
P447551_rev_014459,41
P511541_rev_014129,14
P511541_rev_014010,14
P511541_rev_014190,14
P447551_rev_014451,42
P447551_rev_014297,42
P447551_rev_014375,41
P447551_rev_014465,-1
P447551_rev_014469,42
P511541_rev_014045,14
P511541_rev_014153,14
P447551_rev_014346,42
P447551_rev_014356,42
P511541_rev_014230,14
P511541_rev_014229,14
P506251_rev_014271,19
P511541_rev_014053,14
P447551_rev_014377,41
P511541_rev_014080,14
P511541_rev_014245,14
P511541_rev_014019,14
P447551_rev_014327,41
P511541_rev_014207,14
P511541_rev_014163,14
P447551_rev_014488,41
P447551_rev_014496,42
P447551_rev_014409,42
P447551_rev_014308,42
P511541_rev_014226,14
P511541_rev_014017,14
P511541_rev_014136,14
P447551_rev_014324,42
P511541_rev_014162,14
P447551_rev_014311,42
P447551_rev_014500,42
P511541_rev_014115,14
P511541_rev_014057,14
P447551_rev_014320,-1
P506251_rev_014267,19
P447551_rev_014312,41
P447551_rev_014307,41
P447551_rev_014404,42
P511541_rev_014197,14
P447551_rev_014332,-1
P511541_rev_014066,14
P511541_rev_014228,14
P511541_rev_014180,14
P447551_rev_014370,-1
P447551_rev_014304,42
P511541_rev_014149,14
P447551_rev_014448,41
P511541_rev_014003,14
P447551_rev_014410,41
P447551_rev_014299,-1
P511541_rev_014065,14
P511541_rev_014034,14
P447551_rev_014499,-1
P447551_rev_014434,42
P511541_rev_014067,14
P511541_rev_014033,14
P511541_rev_014016,14
P447551_rev_014439,41
P511541_rev_014175,14
P511541_rev_014148,14
P447551_rev_014487,-1
P447551_rev_014291,-1
P447551_rev_014386,-1
P447551_rev_014421,-1
P511541_rev_014106,14
P511541_rev_014031,14
P511541_rev_014111,14
P447551_rev_014424,42
P447551_rev_014435,42
P511541_rev_014125,14
P506251_rev_014259,19
P447551_rev_014467,41
P447551_rev_014376,42
P511541_rev_014156,14
P447551_rev_014279,41
P447551_rev_014450,42
P447551_rev_014446,41
P447551_rev_014366,42
P447551_rev_014390,42
P447551_rev_014364,41
P511541_rev_014152,14
P511541_rev_014196,14
P447551_rev_014397,42
P511541_rev_014166,14
P447551_rev_014481,41
P506251_rev_014256,19
P511541_rev_014122,14
P447551_rev_014391,42
P447551_rev_014365,42
P511541_rev_014121,14
P447551_rev_014317,41
P447551_rev_014490,42
P447551_rev_014441,-1
P511541_rev_014217,14
P511541_rev_014058,14
P511541_rev_014051,14
P511541_rev_014177,14
P511541_rev_014078,14
P447551_rev_014342,-1
P511541_rev_014244,14
P447551_rev_014295,-1
P511541_rev_014028,14
P511541_rev_014108,14
P511541_rev_014231,14
P447551_rev_014341,41
P511541_rev_014110,14
P511541_rev_014234,14
P511541_rev_014006,14
P506251_rev_014260,19
P511541_rev_014012,14
P511541_rev_014096,14
P447551_rev_014381,40
P447551_rev_014384,39
P511541_rev_014059,14
P511541_rev_014135,14
P511541_rev_014002,14
P447551_rev_014389,41
P511541_rev_014025,14
P506251_rev_014251,19
P447551_rev_014411,42
P511541_rev_014037,14
P447551_rev_014396,41
P511541_rev_014201,14
P447551_rev_014419,42
P511541_rev_014246,14
P511541_rev_014027,14
P447551_rev_014474,42
P447551_rev_014423,-1
P511541_rev_014071,14
P511541_rev_014236,14
P511541_rev_014020,14
P511541_rev_014081,14
P447551_rev_014383,42
P511541_rev_014077,14
P447551_rev_014393,39
P511541_rev_014050,14
P506251_rev_014268,19
P511541_rev_014223,14
P511541_rev_014119,14
P511541_rev_014007,14
P447551_rev_014330,-1
P447551_rev_014456,41
P511541_rev_014210,14
P447551_rev_014310,-1
P447551_rev_014354,39
P447551_rev_014437,41
P511541_rev_014187,14
P511541_rev_014151,14
P447551_rev_014471,41
P447551_rev_014373,-1
P511541_rev_014004,14
P447551_rev_014357,42
P447551_rev_014331,42
P511541_rev_014165,14
P511541_rev_014098,14
P447551_rev_014476,42
P511541_rev_014120,14
P447551_rev_014433,42
P447551_rev_014457,-1
P447551_rev_014402,-1
P511541_rev_014061,14
P511541_rev_014005,14
P511541_rev_014089,14
P447551_rev_014349,-1
P511541_rev_014088,14
P511541_rev_014052,14
P447551_rev_014336,42
P511541_rev_014043,14
P447551_rev_014347,-1
P447551_rev_014385,42
P511541_rev_014178,14
P511541_rev_014024,14
P447551_rev_014313,41
P447551_rev_014483,42
P447551_rev_014374,42
P447551_rev_014489,-1
P447551_rev_014287,42
P447551_rev_014277,42
P511541_rev_014138,14
P511541_rev_014141,14
P511541_rev_014227,14
P447551_rev_014493,-1
P506251_rev_014253,19
P511541_rev_014013,14
P511541_rev_014008,14
P447551_rev_014444,42
P447551_rev_014426,42
P511541_rev_014168,14
P447551_rev_014362,42
P447551_rev_014282,42
P511541_rev_014101,14
P511541_rev_014218,14
P511541_rev_014239,14
P511541_rev_014212,14
P447551_rev_014316,42
P511541_rev_014243,14
P447551_rev_014416,42
P511541_rev_014117,14
P511541_rev_014035,14
P511541_rev_014118,14
P511541_rev_014173,14
P511541_rev_014023,14
P511541_rev_014208,14
P447551_rev_014318,41
P447551_rev_014353,42
P447551_rev_014466,42
P511541_rev_014056,14
P511541_rev_014143,14
P506251_rev_014265,19
P447551_rev_014300,42
P447551_rev_014323,42
P511541_rev_014134,14
P511541_rev_014219,14
P511541_rev_014069,14
P511541_rev_014242,14
P511541_rev_014186,14
P511541_rev_014109,14
P447551_rev_014319,42
P511541_rev_014222,14
P447551_rev_014492,42
P447551_rev_014473,42
P511541_rev_014130,14
P447551_rev_014334,42
P506251_rev_014263,19
P511541_rev_014099,14
P447551_rev_014294,-1
P447551_rev_014462,42
P447551_rev_014355,-1
P447551_rev_014475,-1
P511541_rev_014029,14
P447551_rev_014400,42
P506251_rev_014250,19
P447551_rev_014276,-1
P447551_rev_014302,42
P447551_rev_014464,-1
P511541_rev_014097,14
P511541_rev_014213,14
P511541_rev_014032,14
P447551_rev_014315,-1
P511541_rev_014171,14
P506251_rev_014249,19
P511541_rev_014183,14
P447551_rev_014420,41
P506251_rev_014257,19
P511541_rev_014094,14
P511541_rev_014150,14
P511541_rev_014127,14
P447551_rev_014360,-1
P447551_rev_014388,42
P447551_rev_014412,41
P511541_rev_014181,14
P511541_rev_014203,14
P511541_rev_014133,14
P511541_rev_014018,14
P447551_rev_014363,41
P447551_rev_014470,42
P04897543_rev_014606,40
P04897543_rev_014905,39
P04897543_rev_014801,39
P04897543_rev_014726,39
P04897543_rev_014906,39
P04897543_rev_014850,-1
P04897543_rev_014648,40
P04897543_rev_014551,40
P04897543_rev_014780,40
P04897543_rev_014655,40
P04897543_rev_014808,40
P04897543_rev_014623,-1
P04897543_rev_014615,39
P04897543_rev_014721,40
P04897543_rev_014593,40
P04897543_rev_014840,39
P04897543_rev_014699,40
P04897543_rev_014894,40
P04897543_rev_014616,40
P04897543_rev_014867,39
P04897543_rev_014585,40
P04897543_rev_014974,-1
P04897543_rev_014936,40
P04897543_rev_014669,40
P04897543_rev_014827,40
P447551_rev_014510,42
P04897543_rev_014752,40
P04897543_rev_014923,40
P04897543_rev_014925,40
P04897543_rev_014751,39
P04897543_rev_014744,39
P04897543_rev_014997,39
P04897543_rev_014969,39
P04897543_rev_014967,40
P447551_rev_014523,41
P04897543_rev_014792,40
P04897543_rev_014858,39
P04897543_rev_014774,39
P04897543_rev_014742,40
P04897543_rev_014597,40
P04897543_rev_014835,40
P04897543_rev_014911,40
P04897543_rev_014738,39
P04897543_rev_014625,40
P04897543_rev_014955,39
P04897543_rev_014620,40
P04897543_rev_014690,40
P04897543_rev_014632,40
P04897543_rev_014712,40
P04897543_rev_014550,40
P04897543_rev_014653,40
P04897543_rev_014942,39
P04897543_rev_014884,39
P04897543_rev_014847,39
P04897543_rev_014638,40
P04897543_rev_014819,40
P447551_rev_014509,-1
P04897543_rev_014688,-1
P447551_rev_014535,42
P04897543_rev_014725,39
P04897543_rev_014844,40
P04897543_rev_014851,40
P04897543_rev_014948,39
P04897543_rev_014945,-1
P447551_rev_014520,41
P04897543_rev_014594,40
P447551_rev_014514,41
P447551_rev_014508,42
P04897543_rev_014916,39
P04897543_rev_014759,40
P04897543_rev_014634,-1
P04897543_rev_014589,40
P04897543_rev_014666,40
P04897543_rev_014709,40
P04897543_rev_014914,40
P04897543_rev_014809,40
P04897543_rev_014713,-1
P04897543_rev_014600,40
P04897543_rev_014552,39
P04897543_rev_014845,40
P04897543_rev_014575,40
P04897543_rev_014569,39
P04897543_rev_014598,40
P04897543_rev_014796,40
P04897543_rev_014579,40
P04897543_rev_014931,40
P04897543_rev_014778,40
P04897543_rev_014815,40
P04897543_rev_014903,40
P04897543_rev_014599,40
P04897543_rev_014924,40
P04897543_rev_014810,40
P04897543_rev_014739,39
P04897543_rev_014963,40
P04897543_rev_014747,40
P04897543_rev_014937,40
P04897543_rev_014938,40
P04897543_rev_014613,39
P04897543_rev_014604,40
P04897543_rev_014556,40
P04897543_rev_014670,40
P04897543_rev_014764,39
P04897543_rev_014990,40
P04897543_rev_014960,40
P04897543_rev_014803,40
P447551_rev_014530,42
P04897543_rev_014766,40
P04897543_rev_014787,40
P04897543_rev_014968,40
P04897543_rev_014587,39
P04897543_rev_014745,39
P04897543_rev_014576,39
P04897543_rev_014617,40
P04897543_rev_014987,40
P04897543_rev_014957,-1
P04897543_rev_014743,40
P04897543_rev_014645,40
P04897543_rev_014637,39
P04897543_rev_014673,40
P447551_rev_014504,41
P04897543_rev_014781,40
P04897543_rev_014686,40
P04897543_rev_014639,39
P04897543_rev_014964,40
P04897543_rev_014607,40
P04897543_rev_014876,40
P04897543_rev_014573,40
P04897543_rev_014865,39
P447551_rev_014503,-1
P04897543_rev_014834,40
P04897543_rev_014908,40
P447551_rev_014524,42
P04897543_rev_014779,39
P04897543_rev_014711,40
P04897543_rev_014689,40
P04897543_rev_014678,40
P447551_rev_014529,42
P447551_rev_014516,42
P04897543_rev_014674,40
P04897543_rev_014790,38
P447551_rev_014513,-1
P04897543_rev_014869,39
P04897543_rev_014831,39
P04897543_rev_014892,40
P04897543_rev_014998,39
P04897543_rev_014934,39
P04897543_rev_014584,39
P04897543_rev_014788,40
P04897543_rev_014863,39
P04897543_rev_014729,40
P04897543_rev_014824,39
P04897543_rev_014773,40
P04897543_rev_014570,40
P04897543_rev_014799,40
P04897543_rev_014912,40
P447551_rev_014521,42
P04897543_rev_014574,40
P04897543_rev_014755,40
P04897543_rev_014652,40
P04897543_rev_014704,-1
P04897543_rev_014794,40
P04897543_rev_014703,39
P04897543_rev_014770,39
P04897543_rev_014889,39
P04897543_rev_014947,40
P04897543_rev_014731,39
P04897543_rev_014935,39
P04897543_rev_014979,40
P04897543_rev_014804,39
P04897543_rev_014553,40
P04897543_rev_014842,39
P447551_rev_014528,-1
P04897543_rev_014633,40
P04897543_rev_014798,38
P04897543_rev_014664,39
P04897543_rev_014953,40
P04897543_rev_014890,38
P447551_rev_014538,42
P04897543_rev_014875,40
P04897543_rev_014724,39
P04897543_rev_014636,39
P04897543_rev_014784,40
P447551_rev_014512,42
P04897543_rev_014746,39
P447551_rev_014539,42
P04897543_rev_014985,39
P04897543_rev_014951,40
P04897543_rev_014922,40
P04897543_rev_014859,40
P04897543_rev_014986,40
P04897543_rev_014771,40
P04897543_rev_014624,40
P04897543_rev_014958,40
P04897543_rev_014567,39
P04897543_rev_014806,40
P04897543_rev_014659,40
P04897543_rev_014558,39
P04897543_rev_014929,40
P04897543_rev_014612,40
P04897543_rev_014954,40
P04897543_rev_014737,40
P04897543_rev_014626,40
P04897543_rev_014841,39
P04897543_rev_014838,40
P04897543_rev_014595,40
P04897543_rev_014988,40
P04897543_rev_014668,40
P04897543_rev_014946,39
P04897543_rev_014761,40
P04897543_rev_014577,40
P04897543_rev_014708,40
P04897543_rev_014714,39
P04897543_rev_014592,40
P04897543_rev_014807,40
P04897543_rev_014760,40
P447551_rev_014511,42
P04897543_rev_014654,-1
P04897543_rev_014820,40
P04897543_rev_014999,40
P04897543_rev_014887,39
P04897543_rev_014700,40
P04897543_rev_014793,40
P04897543_rev_014769,40
P04897543_rev_014568,39
P04897543_rev_014981,40
P04897543_rev_014909,40
P04897543_rev_014705,39
P04897543_rev_014554,39
P04897543_rev_014949,40
P04897543_rev_014682,40
P04897543_rev_014768,40
P04897543_rev_014660,40
P04897543_rev_014870,39
P04897543_rev_014555,39
P04897543_rev_014663,40
P04897543_rev_014564,39
P04897543_rev_014913,39
P04897543_rev_014823,-1
P447551_rev_014527,42
P04897543_rev_014917,38
P04897543_rev_014926,-1
P04897543_rev_014880,39
P04897543_rev_014818,40
P04897543_rev_014871,40
P04897543_rev_014740,40
P447551_rev_014526,41
P04897543_rev_014881,40
P04897543_rev_014756,40
P04897543_rev_014591,40
P04897543_rev_014899,39
P04897543_rev_014868,40
P04897543_rev_014886,40
P04897543_rev_014656,40
P04897543_rev_014546,40
P04897543_rev_014918,40
P04897543_rev_014994,39
P04897543_rev_014762,40
P04897543_rev_014701,-1
P04897543_rev_014605,40
P04897543_rev_014848,39
P04897543_rev_014563,40
P447551_rev_014515,42
P447551_rev_014536,42
P04897543_rev_014650,39
P04897543_rev_014618,40
P04897543_rev_014541,38
P04897543_rev_014941,40
P04897543_rev_014826,40
P04897543_rev_014630,40
P04897543_rev_014885,39
P04897543_rev_014719,40
P04897543_rev_014736,39
P04897543_rev_014733,40
P04897543_rev_014933,39
P04897543_rev_014849,39
P04897543_rev_014836,40
P04897543_rev_014619,40
P04897543_rev_014833,40
P447551_rev_014533,42
P04897543_rev_014657,38
P04897543_rev_014920,40
P04897543_rev_014767,40
P04897543_rev_014750,39
P04897543_rev_014852,40
P04897543_rev_014707,39
P04897543_rev_014718,40
P04897543_rev_014800,38
P04897543_rev_014646,40
P04897543_rev_014651,38
P04897543_rev_014775,39
P04897543_rev_014672,40
P04897543_rev_014976,39
P04897543_rev_014667,40
P04897543_rev_014950,40
P04897543_rev_014693,40
P04897543_rev_014877,40
P04897543_rev_014642,-1
P04897543_rev_014578,40
P04897543_rev_014837,39
P04897543_rev_014898,40
P04897543_rev_014586,39
P04897543_rev_014557,38
P04897543_rev_014822,40
P04897543_rev_014861,40
P04897543_rev_014543,40
P04897543_rev_014691,39
P04897543_rev_014665,40
P04897543_rev_014791,38
P447551_rev_014531,41
P04897543_rev_014772,38
P04897543_rev_014582,40
P04897543_rev_014687,-1
P04897543_rev_014856,39
P447551_rev_014534,42
P04897543_rev_014939,40
P04897543_rev_014722,39
P04897543_rev_014611,40
P04897543_rev_014671,40
P04897543_rev_014692,40
P04897543_rev_014723,40
P04897543_rev_014545,39
P04897543_rev_014830,39
P04897543_rev_014562,40
P04897543_rev_014748,40
P04897543_rev_014992,40
P04897543_rev_014765,39
P04897543_rev_014978,39
P04897543_rev_014897,39
P04897543_rev_014559,40
P04897543_rev_014944,40
P04897543_rev_014829,39
P04897543_rev_014757,40
P04897543_rev_014776,40
P04897543_rev_014902,39
P04897543_rev_014649,40
P04897543_rev_014758,39
P04897543_rev_014614,39
P04897543_rev_014622,39
P04897543_rev_014580,40
P04897543_rev_014854,40
P04897543_rev_014888,39
P04897543_rev_014996,39
P04897543_rev_014874,40
P04897543_rev_014857,40
P04897543_rev_014602,39
P04897543_rev_014677,40
P04897543_rev_014919,40
P04897543_rev_014995,40
P04897543_rev_014783,40
P447551_rev_014507,-1
P04897543_rev_014900,40
P04897543_rev_014547,39
P04897543_rev_014805,39
P04897543_rev_014980,39
P04897543_rev_014813,40
P447551_rev_014517,-1
P04897543_rev_014694,39
P04897543_rev_014864,40
P04897543_rev_014828,40
P04897543_rev_014952,40
P04897543_rev_014627,40
P04897543_rev_014971,40
P04897543_rev_014730,39
P04897543_rev_014932,39
P04897543_rev_014789,39
P04897543_rev_014777,40
P04897543_rev_014959,40
P04897543_rev_014879,40
P04897543_rev_014697,40
P447551_rev_014532,42
P04897543_rev_014629,39
P04897543_rev_014901,40
P04897543_rev_014786,40
P04897543_rev_014883,40
P04897543_rev_014812,39
P04897543_rev_014893,40
P04897543_rev_014641,40
P04897543_rev_014966,40
P04897543_rev_014685,39
P04897543_rev_014965,40
P04897543_rev_014882,39
P04897543_rev_014921,39
P04897543_rev_014797,39
P04897543_rev_014548,39
P04897543_rev_014662,40
P04897543_rev_014596,40
P04897543_rev_014802,39
P04897543_rev_014927,40
P04897543_rev_014821,40
P04897543_rev_014695,40
P04897543_rev_014977,40
P04897543_rev_014814,39
P04897543_rev_014763,39
P04897543_rev_014588,40
P04897543_rev_014560,40
P04897543_rev_014679,40
P04897543_rev_014811,39
P04897543_rev_014590,40
P04897543_rev_014832,40
P04897543_rev_014915,40
P04897543_rev_015000,39
P04897543_rev_014873,40
P04897543_rev_014710,40
P04897543_rev_014735,40
P04897543_rev_014566,40
P04897543_rev_014956,40
P04897543_rev_014940,-1
P04897543_rev_014896,40
P04897543_rev_014628,38
P04897543_rev_014991,39
P04897543_rev_014839,40
P04897543_rev_014696,39
P447551_rev_014537,42
P04897543_rev_014608,40
P04897543_rev_014542,39
P04897543_rev_014702,40
P447551_rev_014519,-1
P04897543_rev_014680,40
P447551_rev_014522,41
P04897543_rev_014862,40
P447551_rev_014505,42
P04897543_rev_014878,40
P04897543_rev_014675,40
P04897543_rev_014825,39
P04897543_rev_014860,40
P04897543_rev_014872,40
P04897543_rev_014972,40
P447551_rev_014518,42
P04897543_rev_014907,40
P04897543_rev_014973,40
P04897543_rev_014583,39
P04897543_rev_014540,40
P04897543_rev_014581,40
P04897543_rev_014644,40
P04897543_rev_014734,40
P447551_rev_014502,-1
P04897543_rev_014817,40
P04897543_rev_014732,40
P04897543_rev_014676,40
P04897543_rev_014572,40
P04897543_rev_014549,39
P04897543_rev_014785,40
P04897543_rev_014895,39
P04897543_rev_014544,40
P04897543_rev_014975,39
P04897543_rev_014943,39
P04897543_rev_014910,40
P04897543_rev_014621,40
P04897543_rev_014609,39
P04897543_rev_014866,40
P04897543_rev_014843,40
P04897543_rev_014741,40
P04897543_rev_014643,39
P04897543_rev_014728,40
P04897543_rev_014855,40
P04897543_rev_014658,40
P04897543_rev_014603,40
P04897543_rev_014715,40
P04897543_rev_014698,40
P447551_rev_014501,42
P04897543_rev_014982,39
P04897543_rev_014601,-1
P04897543_rev_014661,38
P04897543_rev_014993,39
P04897543_rev_014647,40
P04897543_rev_014631,40
P04897543_rev_014565,39
P04897543_rev_014962,40
P04897543_rev_014904,40
P04897543_rev_014961,40
P04897543_rev_014846,40
P04897543_rev_014561,38
P04897543_rev_014753,40
P447551_rev_014525,-1
P04897543_rev_014720,40
P04897543_rev_014928,39
P04897543_rev_014853,40
P04897543_rev_014984,40
P447551_rev_014506,42
P04897543_rev_014571,40
P04897543_rev_014706,40
P04897543_rev_014683,40
P04897543_rev_014716,40
P04897543_rev_014795,39
P04897543_rev_014635,39
P04897543_rev_014891,39
P04897543_rev_014754,40
P04897543_rev_014989,40
P04897543_rev_014930,40
P04897543_rev_014970,40
P04897543_rev_014681,38
P04897543_rev_014610,40
P04897543_rev_014749,39
P04897543_rev_014816,38
P04897543_rev_014640,40
P04897543_rev_014717,40
P04897543_rev_014727,39
P04897543_rev_014983,40
P04897543_rev_014684,40
P04897543_rev_014782,40
P04897543_rev_015410,40
P04897543_rev_015282,40
P04897543_rev_015252,40
P04897543_rev_015102,40
P04897543_rev_015220,40
P04897543_rev_015499,40
P04897543_rev_015163,39
P04897543_rev_015466,40
P04897543_rev_015019,40
P04897543_rev_015272,40
P04897543_rev_015453,39
P04897543_rev_015345,40
P04897543_rev_015084,39
P04897543_rev_015309,40
P04897543_rev_015196,40
P04897543_rev_015411,40
P04897543_rev_015081,40
P04897543_rev_015313,40
P04897543_rev_015435,40
P04897543_rev_015218,40
P04897543_rev_015427,40
P04897543_rev_015258,40
P04897543_rev_015474,40
P04897543_rev_015308,40
P04897543_rev_015446,39
P04897543_rev_015442,40
P04897543_rev_015054,39
P04897543_rev_015257,40
P04897543_rev_015191,40
P04897543_rev_015232,40
P04897543_rev_015018,39
P04897543_rev_015421,40
P04897543_rev_015389,40
P04897543_rev_015353,40
P04897543_rev_015377,40
P04897543_rev_015186,40
P04897543_rev_015266,40
P04897543_rev_015152,39
P04897543_rev_015107,40
P04897543_rev_015276,40
P04897543_rev_015235,40
P04897543_rev_015477,-1
P04897543_rev_015112,39
P04897543_rev_015086,39
P04897543_rev_015318,39
P04897543_rev_015146,39
P04897543_rev_015417,40
P04897543_rev_015021,40
P04897543_rev_015361,40
P04897543_rev_015148,39
P04897543_rev_015457,40
P04897543_rev_015312,39
P04897543_rev_015390,40
P04897543_rev_015036,40
P04897543_rev_015384,39
P04897543_rev_015105,40
P04897543_rev_015265,40
P04897543_rev_015114,40
P04897543_rev_015253,40
P04897543_rev_015168,40
P04897543_rev_015310,40
P04897543_rev_015290,39
P04897543_rev_015335,40
P04897543_rev_015101,40
P04897543_rev_015057,40
P04897543_rev_015261,40
P04897543_rev_015297,39
P04897543_rev_015333,39
P04897543_rev_015140,40
P04897543_rev_015134,40
P04897543_rev_015120,40
P04897543_rev_015038,40
P04897543_rev_015040,40
P04897543_rev_015395,40
P04897543_rev_015106,39
P04897543_rev_015211,40
P04897543_rev_015436,39
P04897543_rev_015404,40
P04897543_rev_015494,40
P04897543_rev_015234,40
P04897543_rev_015352,40
P04897543_rev_015080,40
P04897543_rev_015426,40
P04897543_rev_015248,40
P04897543_rev_015066,39
P04897543_rev_015104,40
P04897543_rev_015138,39
P04897543_rev_015394,39
P04897543_rev_015039,40
P04897543_rev_015209,40
P04897543_rev_015123,40
P04897543_rev_015465,40
P04897543_rev_015434,40
P04897543_rev_015393,39
P04897543_rev_015195,40
P04897543_rev_015251,39
P04897543_rev_015213,39
P04897543_rev_015122,40
P04897543_rev_015171,40
P04897543_rev_015324,40
P04897543_rev_015412,40
P04897543_rev_015174,-1
P04897543_rev_015029,40
P04897543_rev_015355,40
P04897543_rev_015151,40
P04897543_rev_015363,40
P04897543_rev_015388,40
P04897543_rev_015020,39
P04897543_rev_015452,40
P04897543_rev_015341,39
P04897543_rev_015376,40
P04897543_rev_015464,40
P04897543_rev_015229,40
P04897543_rev_015387,40
P04897543_rev_015463,-1
P04897543_rev_015113,40
P04897543_rev_015428,39
P04897543_rev_015327,40
P04897543_rev_015320,40
P04897543_rev_015194,40
P04897543_rev_015205,40
P04897543_rev_015230,40
P04897543_rev_015004,39
P04897543_rev_015068,40
P04897543_rev_015365,40
P04897543_rev_015432,40
P04897543_rev_015157,40
P04897543_rev_015121,40
P04897543_rev_015071,40
P04897543_rev_015024,39
P04897543_rev_015368,40
P04897543_rev_015225,39
P04897543_rev_015124,40
P04897543_rev_015264,40
P04897543_rev_015200,40
P04897543_rev_015239,40
P04897543_rev_015360,39
P04897543_rev_015130,39
P04897543_rev_015172,39
P04897543_rev_015110,39
P04897543_rev_015275,40
P04897543_rev_015418,40
P04897543_rev_015433,-1
P04897543_rev_015269,40
P04897543_rev_015331,40
P04897543_rev_015437,39
P04897543_rev_015348,40
P04897543_rev_015180,40
P04897543_rev_015046,40
P04897543_rev_015061,40
P04897543_rev_015246,38
P04897543_rev_015034,39
P04897543_rev_015060,40
P04897543_rev_015338,39
P04897543_rev_015242,39
P04897543_rev_015305,40
P04897543_rev_015135,40
P04897543_rev_015175,39
P04897543_rev_015488,40
P04897543_rev_015449,40
P04897543_rev_015325,40
P04897543_rev_015295,39
P04897543_rev_015238,39
P04897543_rev_015441,40
P04897543_rev_015304,39
P04897543_rev_015254,39
P04897543_rev_015347,40
P04897543_rev_015043,40
P04897543_rev_015479,40
P04897543_rev_015367,40
P04897543_rev_015050,39
P04897543_rev_015260,40
P04897543_rev_015169,40
P04897543_rev_015284,40
P04897543_rev_015255,40
P04897543_rev_015178,39
P04897543_rev_015067,39
P04897543_rev_015117,40
P04897543_rev_015132,40
P04897543_rev_015247,40
P04897543_rev_015496,40
P04897543_rev_015448,40
P04897543_rev_015047,40
P04897543_rev_015217,40
P04897543_rev_015059,40
P04897543_rev_015498,39
P04897543_rev_015366,40
P04897543_rev_015042,39
P04897543_rev_015485,40
P04897543_rev_015385,40
P04897543_rev_015100,40
P04897543_rev_015183,40
P04897543_rev_015280,40
P04897543_rev_015270,40
P04897543_rev_015340,40
P04897543_rev_015406,40
P04897543_rev_015190,39
P04897543_rev_015323,40
P04897543_rev_015065,40
P04897543_rev_015470,40
P04897543_rev_015095,40
P04897543_rev_015343,40
P04897543_rev_015321,39
P04897543_rev_015111,40
P04897543_rev_015372,39
P04897543_rev_015176,39
P04897543_rev_015014,40
P04897543_rev_015231,40
P04897543_rev_015492,-1
P04897543_rev_015370,39
P04897543_rev_015056,40
P04897543_rev_015454,40
P04897543_rev_015374,40
P04897543_rev_015144,40
P04897543_rev_015379,40
P04897543_rev_015162,40
P04897543_rev_015489,39
